session_year,party,seats_over_side,caption,table_str,data,legislator,id,seat
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>E. B. Gambee</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Alba, Umatilla.",NA,legislators,"Gambee, E. B.",49,29
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>T. J. Kirk</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Pendleton, Umatilla.",NA,legislators,"Kirk, T. J.",50,37
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Charles Goodnough</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Island City, Union.",NA,legislators,"Goodnough, Charles",51,45
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. L. Roe</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Summerville, Union.",NA,legislators,"Roe, J. L.",52,53
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>James A. Hunter</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Enterprise, Wallowa.",NA,legislators,"Hunter, James A.",53,59
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>E. O. McCoy</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Grant, Wasco.",NA,legislators,"McCoy, E. O.",54,14
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>E. L. Smith</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Hood River, Wasco.",NA,legislators,"Smith, E. L.",55,22
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. C. Moore</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Greenville, Washington.",NA,legislators,"Moore, J. C.",56,30
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Thomas Paulsen</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Garden Home, Washington.",NA,legislators,"Paulsen, Thomas",57,38
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. V. Pope</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Forest Grove, Washington.",NA,legislators,"Pope, J. V.",58,46
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>W. R. Derby</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Lafeyette, Yamhill.",NA,legislators,"Derby, W. R.",59,54
1889-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>R. R. Laughlin</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Yamhill, Yamhill.",NA,legislators,"Laughlin, R. R.",60,60
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Edwin Hardy</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Baker City, Baker.",NA,legislators,"Hardy, Edwin",1,7
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>C. E. Moor</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Corvallis, Benton.",NA,legislators,"Moor, C. E.",2,15
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>M. T. Starr</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Monroe, Benton.",NA,legislators,"Starr, M. T.",3,23
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>E. M. Hartman</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Marquam, Clackamas.",NA,legislators,"Hartman, E. M.",4,31
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Peter Paquet</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Oregon City, Clackamas.",NA,legislators,"Paquet, Peter",5,39
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>James A. Tracy</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Logan, Clackamas.",NA,legislators,"Tracy, James A.",6,47
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>John Fox</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Astoria, Clatsop.",NA,legislators,"Fox, John",7,55
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>James W. Welch</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Astoria, Clatsop.",NA,legislators,"Welch, James W.",8,1
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Judson Weed</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Vernonia, Columbia.",NA,legislators,"Weed, Judson",9,8
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. D. Garfield</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Marshfield, Coos.",NA,legislators,"Garfield, J. D.",10,16
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>T. J. Stephenson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Liberty, Crook.",NA,legislators,"Stephenson, T. J.",11,24
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>A. H. Crook</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Ellensburg, Coos, Curry.",NA,legislators,"Crook, A. H.",12,32
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. E. Blundell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Canyonville, Douglas.",NA,legislators,"Blundell, J. E.",13,40
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>W. H. Leeper</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Oakland, Douglas.",NA,legislators,"Leeper, W. H.",14,48
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>A. W. Reed</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Gardiner, Douglas.",NA,legislators,"Reed, A. W.",15,56
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>W. J. Mulkey</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Olex, Gilliam.",NA,legislators,"Mulkey, W. J.",16,2
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>C. S. Dustin</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Long Creek, Grant.",NA,legislators,"Dustin, C. S.",17,9
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Samuel Furry</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Phoenix, Jackson.",NA,legislators,"Furry, Samuel",18,17
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. M. McCall</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Ashland, Jackson.",NA,legislators,"McCall, J. M.",19,25
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. W. Merritt</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Central Point, Jackson.",NA,legislators,"Merritt, J. W.",20,33
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>H. B. Miller</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Grants Pass, Josephine.",NA,legislators,"Miller, H. B.",21,41
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>A. Snider</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Lakeview, Klamath, Lake.",NA,legislators,"Snider, A.",22,49
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>E. P. Coleman</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Coburg, Lane.",NA,legislators,"Coleman, E. P.",23,57
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>A. C. Jennings</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Irving, Lane.",NA,legislators,"Jennings, A. C.",24,3
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Jasper Wilkins</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Coburg, Lane.",NA,legislators,"Wilkins, Jasper",25,10
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>F. C. Hansard</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Lebanon, Linn.",NA,legislators,"Hansard, F. C.",26,18
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. F. Henry</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Brownsville, Linn.",NA,legislators,"Henry, J. F.",27,26
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>C. J. Shedd</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Shedd Station, Linn.",NA,legislators,"Shedd, C. J.",28,34
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Thomas L. Littig</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Malheur City, Malheur.",NA,legislators,"Littig, Thomas L.",29,42
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Wm. Armstrong</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Armstrong, Wm.",30,50
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. W. Baker</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Baker, J. W.",31,4
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>Theodore T. Geer</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Macleay, Marion.",NA,legislators,"Geer, Theodore T.",32,11
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>W. H. Holmes</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Holmes, W. H.",33,19
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>John, IV Minto</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Salem, Marion.",NA,legislators,"Minto, John, IV",34,27
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. C. Thompson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Lexington, Morrow.",NA,legislators,"Thompson, J. C.",35,35
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>O. F. Botkin</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Botkin, O. F.",36,43
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>John H. Hall</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Hall, John H.",37,51
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>John McCraken</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"McCraken, John",38,5
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>C. H. Meussdorffer</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Meussdorffer, C. H.",39,12
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. B. Montgomery</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Montgomery, J. B.",40,20
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>P. F. Morey</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Morey, P. F.",41,28
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. T. Stewart</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Stewart, J. T.",42,36
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>George L. Story</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Story, George L.",43,44
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>W. E. Thomas</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Portland, Multnomah.",NA,legislators,"Thomas, W. E.",44,52
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>N. L. Butler</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Dallas, Polk.",NA,legislators,"Butler, N. L.",45,58
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>G. W. Myer</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Dallas, Polk.",NA,legislators,"Myer, G. W.",46,6
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>E. O. McCoy</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Grant, Sherman, Wasco.",NA,legislators,"McCoy, E. O.",47,13
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>George W. Johnston</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Dufur, Sherman, Wasco.",NA,legislators,"Johnston, George W.",48,21
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>W. D. Stillwell</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Tillamook, Yamhill, Tillamook.",NA,legislators,"Stillwell, W. D.",49,29
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>E. A. Gambee</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Alba, Umatilla.",NA,legislators,"Gambee, E. A.",50,37
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. L. Killian</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Vansycle, Umatilla.",NA,legislators,"Killian, J. L.",51,45
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. S. Richey</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Milton, Umatilla.",NA,legislators,"Richey, J. S.",52,53
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>John McAlister</strong><br/>Unknown Affiliation<br/>Male<br/>Representing LaGrande, Union.",NA,legislators,"McAlister, John",53,59
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. A. Wright</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Sparta, Union.",NA,legislators,"Wright, J. A.",54,14
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>E. W. Barnes</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Wallowa, Wallowa.",NA,legislators,"Barnes, E. W.",55,22
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>W. N. Barrett</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Hillsboro, Washington.",NA,legislators,"Barrett, W. N.",56,30
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>S. A. Durham</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Tualatin, Washington.",NA,legislators,"Durham, S. A.",57,38
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>J. C. Moore</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Greenville, Washington.",NA,legislators,"Moore, J. C.",58,46
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>H. W. Lamson</strong><br/>Unknown Affiliation<br/>Male<br/>Representing Willamina, Yamhill.",NA,legislators,"Lamson, H. W.",59,54
1891-01-01T12:00:00Z,Unknown Affiliation,NA,"<strong>S. A. Manning</strong><br/>Unknown Affiliation<br/>Male<br/>Representing McMinnville, Yamhill.",NA,legislators,"Manning, S. A.",60,60
1893-01-01T12:00:00Z,Democrat,NA,<strong>S. T. Jeffreys</strong><br/>Democrat<br/>Male<br/>Representing Benton.,NA,legislators,"Jeffreys, S. T.",1,7
1893-01-01T12:00:00Z,Democrat,NA,<strong>George J. Currin</strong><br/>Democrat<br/>Male<br/>Representing Clackamas.,NA,legislators,"Currin, George J.",2,15
1893-01-01T12:00:00Z,Democrat,NA,<strong>J. E. Campbell</strong><br/>Democrat<br/>Male<br/>Representing Clatsop.,NA,legislators,"Campbell, J. E.",3,23
1893-01-01T12:00:00Z,Democrat,NA,<strong>R. S. Sheridan</strong><br/>Democrat<br/>Male<br/>Representing Douglas.,NA,legislators,"Sheridan, R. S.",4,31
1893-01-01T12:00:00Z,Democrat,NA,<strong>J. J. Houck</strong><br/>Democrat<br/>Male<br/>Representing Jackson.,NA,legislators,"Houck, J. J.",5,39
1893-01-01T12:00:00Z,Democrat,NA,<strong>Charles Nickell</strong><br/>Democrat<br/>Male<br/>Representing Jackson.,NA,legislators,"Nickell, Charles",6,47
1893-01-01T12:00:00Z,Democrat,NA,"<strong>Barnard Daly</strong><br/>Democrat<br/>Male<br/>Representing Klamath, Lake.",NA,legislators,"Daly, Barnard",7,55
1893-01-01T12:00:00Z,Democrat,NA,<strong>C. K. Wilkinson</strong><br/>Democrat<br/>Male<br/>Representing Lane.,NA,legislators,"Wilkinson, C. K.",8,1
1893-01-01T12:00:00Z,Democrat,NA,<strong>A. Blevins</strong><br/>Democrat<br/>Male<br/>Representing Linn.,NA,legislators,"Blevins, A.",9,8
1893-01-01T12:00:00Z,Democrat,NA,<strong>W. P. Elmore</strong><br/>Democrat<br/>Male<br/>Representing Linn.,NA,legislators,"Elmore, W. P.",10,16
1893-01-01T12:00:00Z,Democrat,NA,<strong>M. A. Miller</strong><br/>Democrat<br/>Male<br/>Representing Linn.,NA,legislators,"Miller, M. A.",11,24
1893-01-01T12:00:00Z,Democrat,NA,<strong>W. R. King</strong><br/>Democrat<br/>Male<br/>Representing Malheur.,NA,legislators,"King, W. R.",12,32
1893-01-01T12:00:00Z,Democrat,NA,<strong>John Gill</strong><br/>Democrat<br/>Male<br/>Representing Multnomah.,NA,legislators,"Gill, John",13,40
1893-01-01T12:00:00Z,Democrat,NA,<strong>R. D. Inman</strong><br/>Democrat<br/>Male<br/>Representing Multnomah.,NA,legislators,"Inman, R. D.",14,48
1893-01-01T12:00:00Z,Democrat,NA,<strong>G. W. Myer</strong><br/>Democrat<br/>Male<br/>Representing Polk.,NA,legislators,"Myer, G. W.",15,56
1893-01-01T12:00:00Z,Democrat,NA,<strong>John O. Staats</strong><br/>Democrat<br/>Male<br/>Representing Polk.,NA,legislators,"Staats, John O.",16,2
1893-01-01T12:00:00Z,Democrat,NA,<strong>Jeremiah Stone</strong><br/>Democrat<br/>Male<br/>Representing Umatilla.,NA,legislators,"Stone, Jeremiah",17,9
1893-01-01T12:00:00Z,Democrat,NA,<strong>M. Toner</strong><br/>Democrat<br/>Male<br/>Representing Umatilla.,NA,legislators,"Toner, M.",18,17
1893-01-01T12:00:00Z,Democrat,NA,<strong>H. S. Maloney</strong><br/>Democrat<br/>Male<br/>Representing Yamhill.,NA,legislators,"Maloney, H. S.",19,25
1893-01-01T12:00:00Z,Republican,NA,<strong>C. H. Duncan</strong><br/>Republican<br/>Male<br/>Representing Baker.,NA,legislators,"Duncan, C. H.",20,33
1893-01-01T12:00:00Z,Republican,NA,<strong>E. H. Belknap</strong><br/>Republican<br/>Male<br/>Representing Benton.,NA,legislators,"Belknap, E. H.",21,41
1893-01-01T12:00:00Z,Republican,NA,<strong>Joel P. Geer</strong><br/>Republican<br/>Male<br/>Representing Clackamas.,NA,legislators,"Geer, Joel P.",22,49
1893-01-01T12:00:00Z,Republican,NA,<strong>A. S. Lawton</strong><br/>Republican<br/>Male<br/>Representing Clackamas.,NA,legislators,"Lawton, A. S.",23,57
1893-01-01T12:00:00Z,Republican,NA,<strong>J. C. Trullinger</strong><br/>Republican<br/>Male<br/>Representing Clatsop.,NA,legislators,"Trullinger, J. C.",24,3
1893-01-01T12:00:00Z,Republican,NA,<strong>Norman Merrill</strong><br/>Republican<br/>Male<br/>Representing Columbia.,NA,legislators,"Merrill, Norman",25,10
1893-01-01T12:00:00Z,Republican,NA,<strong>B. F. Nichols</strong><br/>Republican<br/>Male<br/>Representing Crook.,NA,legislators,"Nichols, B. F.",26,18
1893-01-01T12:00:00Z,Republican,NA,<strong>O. C. Brown</strong><br/>Republican<br/>Male<br/>Representing Douglas.,NA,legislators,"Brown, O. C.",27,26
1893-01-01T12:00:00Z,Republican,NA,<strong>P. Cooper</strong><br/>Republican<br/>Male<br/>Representing Douglas.,NA,legislators,"Cooper, P.",28,34
1893-01-01T12:00:00Z,Republican,NA,<strong>L. J. Goodrich</strong><br/>Republican<br/>Male<br/>Representing Gilliam.,NA,legislators,"Goodrich, L. J.",29,42
1893-01-01T12:00:00Z,Republican,NA,"<strong>A. W. Gowan</strong><br/>Republican<br/>Male<br/>Representing Grant, Harney.",NA,legislators,"Gowan, A. W.",30,50
1893-01-01T12:00:00Z,Republican,NA,<strong>J. W. Merritt</strong><br/>Republican<br/>Male<br/>Representing Jackson.,NA,legislators,"Merritt, J. W.",31,4
1893-01-01T12:00:00Z,Republican,NA,<strong>D. C. Baughman</strong><br/>Republican<br/>Male<br/>Representing Lane.,NA,legislators,"Baughman, D. C.",32,11
1893-01-01T12:00:00Z,Republican,NA,<strong>Jasper Wilkins</strong><br/>Republican<br/>Male<br/>Representing Lane.,NA,legislators,"Wilkins, Jasper",33,19
1893-01-01T12:00:00Z,Republican,NA,<strong>Tilman Ford</strong><br/>Republican<br/>Male<br/>Representing Marion.,NA,legislators,"Ford, Tilman",34,27
1893-01-01T12:00:00Z,Republican,NA,<strong>T. T. Geer</strong><br/>Republican<br/>Male<br/>Representing Marion.,NA,legislators,"Geer, T. T.",35,35
1893-01-01T12:00:00Z,Republican,NA,<strong>Samuel Layman</strong><br/>Republican<br/>Male<br/>Representing Marion.,NA,legislators,"Layman, Samuel",36,43
1893-01-01T12:00:00Z,Republican,NA,<strong>John G. Wright</strong><br/>Republican<br/>Male<br/>Representing Marion.,NA,legislators,"Wright, John G.",37,51
1893-01-01T12:00:00Z,Republican,NA,<strong>S. B. Ormsby</strong><br/>Republican<br/>Male<br/>Representing Marion.,NA,legislators,"Ormsby, S. B.",38,5
1893-01-01T12:00:00Z,Republican,NA,<strong>J. N. Brown</strong><br/>Republican<br/>Male<br/>Representing Morrow.,NA,legislators,"Brown, J. N.",39,12
1893-01-01T12:00:00Z,Republican,NA,<strong>W. R. Bishop</strong><br/>Republican<br/>Male<br/>Representing Multnomah.,NA,legislators,"Bishop, W. R.",40,20
1893-01-01T12:00:00Z,Republican,NA,<strong>H. F. Gullixson</strong><br/>Republican<br/>Male<br/>Representing Multnomah.,NA,legislators,"Gullixson, H. F.",41,28
1893-01-01T12:00:00Z,Republican,NA,<strong>W. P. Keady</strong><br/>Republican<br/>Male<br/>Representing Benton.,NA,legislators,"Keady, W. P.",42,36
1893-01-01T12:00:00Z,Republican,NA,<strong>A. B. Manly</strong><br/>Republican<br/>Male<br/>Representing Multnomah.,NA,legislators,"Manly, A. B.",43,44
1893-01-01T12:00:00Z,Republican,NA,<strong>George T. Myers</strong><br/>Republican<br/>Male<br/>Representing Multnomah.,NA,legislators,"Myers, George T.",44,52
1893-01-01T12:00:00Z,Republican,NA,<strong>H. H. Northup</strong><br/>Republican<br/>Male<br/>Representing Multnomah.,NA,legislators,"Northup, H. H.",45,58
1893-01-01T12:00:00Z,Republican,NA,<strong>O. F. Paxton</strong><br/>Republican<br/>Male<br/>Representing Multnomah.,NA,legislators,"Paxton, O. F.",46,6
